"col-6 href","min-wid-img-mobile-custom-table src","hash-tag","hash-tag 2","offer-header","offer-content","offer-content 2","grid-topic-product-sku","fw-bold-1","grid-product-name","text-danger","text-danger 2","h4-pall","btn","h4-pall 2","h4-pall 3","text-white","text-secondary","h4-pall 4","h4-pall 5"
"https://www.cnypharmacy.com/product/1161","https://manager.cnypharmacy.com/uploads/product_photo/1161.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","1161","CLINIGEL 50G [BKD-02]","ซื้อยกแพ็ค 3 หลอด[50G]","ลดเพิ่มแพ็คละ 9 บาท","37.00 -/ หลอด[50G]","ซื้อเลย","37.00.-/","หลอด[50G]","ลดเหลือ 34.00 / หลอด[50G]","LUBRICATING AGENT","",""
"https://www.cnypharmacy.com/product/6639","https://manager.cnypharmacy.com/uploads/product_photo/1730703570_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","6639","CLINIMET-200 1000'S [BKD-01]","ซื้อยกแพ็ค 3 กระป๋อง[1000เม็ด]","ลดเพิ่มแพ็คละ 300 บาท","702.00 -/ กระป๋อง[1000เม็ด]","ซื้อเลย","","","","CIMETIDINE 200 MG","702.00.-/","กระป๋อง[1000เม็ด]"
"https://www.cnypharmacy.com/product/0629","https://manager.cnypharmacy.com/uploads/product_photo/0629.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","0629","CLINIMET-400 500'S [BKD-01] เม็ดเขียวหมอน","ซื้อยกแพ็ค 3 กระป๋อง[500เม็ด]","ลดเพิ่มแพ็คละ 300 บาท","688.00 -/ กระป๋อง[500เม็ด]","ซื้อเลย","688.00.-/","กระป๋อง[500เม็ด]","ลดเหลือ 588.00 / กระป๋อง[500เม็ด]","CIMETIDINE 400 MG","",""
"https://www.cnypharmacy.com/product/2704","https://manager.cnypharmacy.com/uploads/product_photo/1667805731_1.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","2704","CLINIMET-400 50X10'S [BKD-01] เม็ดเขียวหมอน","ซื้อยกแพ็ค 3 กล่อง[50 แผง]","ลดเพิ่มแพ็คละ 45 บาท","724.00 -/ กล่อง[50 แผง]","ซื้อเลย","724.00.-/","กล่อง[50 แผง]","ลดเหลือ 709.00 / กล่อง[50 แผง]","CIMETIDINE","",""
"https://www.cnypharmacy.com/product/5876","https://manager.cnypharmacy.com/uploads/product_photo/1717827252_1.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","5876","CLINIPECT SYRUP 60ML [BKD-02]","ซื้อยกแพ็ค 3 ขวด[60ML]","ลดเพิ่มแพ็คละ 9 บาท","46.00 -/ ขวด[60ML]","ซื้อเลย","46.00.-/","ขวด[60ML]","ลดเหลือ 43.00 / ขวด[60ML]","CARBOCISTEINE","",""
"https://www.cnypharmacy.com/product/2079","https://manager.cnypharmacy.com/uploads/product_photo/2079.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","2079","CLINIVATE CREAM 5G [BKD-01] หลอดเล็ก","ซื้อยกแพ็ค 3 หลอด[5 G]","ลดเพิ่มแพ็คละ 6 บาท","13.00 -/ หลอด[5 G]","ซื้อเลย","13.00.-/","หลอด[5 G]","ลดเหลือ 11.00 / หลอด[5 G]","BETAMETHASONE VALERATE 100 MG/100 G","",""
"https://www.cnypharmacy.com/product/1577","https://manager.cnypharmacy.com/uploads/product_photo/1765961396_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","1577","CLINIVATE-N CREAM 15G [BKD-01] #แพ็ค[12หลอด]","ซื้อยกแพ็ค 3 หลอด[15 G]","ลดเพิ่มแพ็คละ 6 บาท","29.00 -/ หลอด[15 G]","ซื้อเลย","29.00.-/","หลอด[15 G]","ลดเหลือ 27.00 / หลอด[15 G]","BETAMETHASONE 100 MG/100 G + NEOMYCIN SULFATE 500 MG/100 G","",""
"https://www.cnypharmacy.com/product/5494","https://manager.cnypharmacy.com/uploads/product_photo/1765961566_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","5494","CLINIVATE-N CREAM 35G [BKD-01]#10","ซื้อยกแพ็ค 3 หลอด[35 G]","ลดเพิ่มแพ็คละ 9 บาท","58.00 -/ หลอด[35 G]","ซื้อเลย","58.00.-/","หลอด[35 G]","ลดเหลือ 55.00 / หลอด[35 G]","BETAMETHASONE + NEOMYCIN SULFATE","",""
"https://www.cnypharmacy.com/product/2080","https://manager.cnypharmacy.com/uploads/product_photo/1765961414_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","2080","CLINIVATE-N CREAM 5G [BKD-01] หลอดเล็ก","ซื้อยกแพ็ค 3 หลอด[5 G]","ลดเพิ่มแพ็คละ 3 บาท","15.00 -/ หลอด[5 G]","ซื้อเลย","15.00.-/","หลอด[5 G]","ลดเหลือ 14.00 / หลอด[5 G]","BETAMETHASONE 100 MG/100 G + NEOMYCIN SULFATE 500 MG/100 G","",""
"https://www.cnypharmacy.com/product/1565","https://manager.cnypharmacy.com/uploads/product_photo/1565.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","1565","CLINODERM CREAM 15G [BKD-01]#12 หลอดกลาง","ซื้อยกแพ็ค 3 หลอด[15G]","ลดเพิ่มแพ็คละ 6 บาท","37.00 -/ หลอด[15G]","ซื้อเลย","37.00.-/","หลอด[15G]","ลดเหลือ 35.00 / หลอด[15G]","CLOBETASOL PROPIONATE 50 MG/100 G","",""
"https://www.cnypharmacy.com/product/6495","https://manager.cnypharmacy.com/uploads/product_photo/1730108475_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","6495","CLINODERM CREAM 35G [BKD-01]#12 หลอดใหญ่","ซื้อยกแพ็ค 3 หลอด[35G]","ลดเพิ่มแพ็คละ 15 บาท","75.00 -/ หลอด[35G]","ซื้อเลย","75.00.-/","หลอด[35G]","ลดเหลือ 70.00 / หลอด[35G]","CLOBETASOL PROPIONATE","",""
"https://www.cnypharmacy.com/product/6494","https://manager.cnypharmacy.com/uploads/product_photo/1728955024_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","6494","CLINODERM CREAM 5G [BKD-01]#12 หลอดเล็ก","ซื้อยกแพ็ค 3 หลอด[5G]","ลดเพิ่มแพ็คละ 3 บาท","19.00 -/ หลอด[5G]","ซื้อเลย","19.00.-/","หลอด[5G]","ลดเหลือ 18.00 / หลอด[5G]","CLOBETASOL PROPIONATE 50 MG/100 G","",""
"https://www.cnypharmacy.com/product/1573","https://manager.cnypharmacy.com/uploads/product_photo/1573.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","1573","CLINOVIR CREAM 5G [BKD-01] #แพ็ค[12หลอด]","ซื้อยกแพ็ค 3 หลอด[5G]","ลดเพิ่มแพ็คละ 6 บาท","28.00 -/ หลอด[5G]","ซื้อเลย","28.00.-/","หลอด[5G]","ลดเหลือ 26.00 / หลอด[5G]","ACICLOVIR 5 G/100 G","",""
"https://www.cnypharmacy.com/product/1993","https://manager.cnypharmacy.com/uploads/product_photo/1993.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","1993","CLINOVIR-400 5X5‘S [BKD-01] สีส้ม,เม็ดหกเหลี่ยมส้ม","ซื้อยกแพ็ค 3 กล่อง[5 แผง]","ลดเพิ่มแพ็คละ 18 บาท","101.00 -/ กล่อง[5 แผง]","ซื้อเลย","101.00.-/","กล่อง[5 แผง]","ลดเหลือ 95.00 / กล่อง[5 แผง]","ACYCLOVIR 400 MG","",""
"https://www.cnypharmacy.com/product/2703","https://manager.cnypharmacy.com/uploads/product_photo/1667805750_1.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","2703","CLINOVIR-800 7X5’S [BKD-01] สีม่วงอ่อน,เม็ดรีม่วง","ซื้อยกแพ็ค 3 กล่อง[7 แผง]","ลดเพิ่มแพ็คละ 150 บาท","260.00 -/ กล่อง[7 แผง]","ซื้อเลย","260.00.-/","กล่อง[7 แผง]","ลดเหลือ 210.00 / กล่อง[7 แผง]","ACICLOVIR 800 MG","",""
"https://www.cnypharmacy.com/product/2081","https://manager.cnypharmacy.com/uploads/product_photo/2081.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","2081","CLOBET CREAM 10G [BIO-03] #แพ็ค10หลอด","ซื้อยกแพ็ค 3 หลอด[10G]","ลดเพิ่มแพ็คละ 6 บาท","35.00 -/ หลอด[10G]","ซื้อเลย","35.00.-/","หลอด[10G]","ลดเหลือ 33.00 / หลอด[10G]","CLOBETASOL PROPIONATE 50 MG/100 G","",""
"https://www.cnypharmacy.com/product/6330","https://manager.cnypharmacy.com/uploads/product_photo/1719565095_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","6330","CLOBET CREAM 15G [BIO-03]","ซื้อยกแพ็ค 3 หลอด[15G]","ลดเพิ่มแพ็คละ 3 บาท","51.00 -/ หลอด[15G]","ซื้อเลย","51.00.-/","หลอด[15G]","ลดเหลือ 50.00 / หลอด[15G]","CLOBETASOL PROPIONATE","",""
"https://www.cnypharmacy.com/product/6331","https://manager.cnypharmacy.com/uploads/product_photo/1732170380_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","6331","CLOBET CREAM 30G [BIO-03]","ซื้อยกแพ็ค 3 หลอด[30G]","ลดเพิ่มแพ็คละ 15 บาท","95.00 -/ หลอด[30G]","ซื้อเลย","95.00.-/","หลอด[30G]","ลดเหลือ 90.00 / หลอด[30G]","CLOBETASOL PROPIONATE","",""
"https://www.cnypharmacy.com/product/3105","https://manager.cnypharmacy.com/uploads/product_photo/1667535122_1.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","3105","CHLOVAS-20 3X10'S [POS-BFS] กล่องชมพู","ซื้อยกแพ็ค 3 กล่อง[3]","ลดเพิ่มแพ็คละ 45 บาท","279.00 -/ กล่อง[3]","ซื้อเลย","279.00.-/","กล่อง[3]","ลดเหลือ 264.00 / กล่อง[3]","ATORVASTATIN","",""
"https://www.cnypharmacy.com/product/0177","https://manager.cnypharmacy.com/uploads/product_photo/0177.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","0177","CHLOVAS-40 3X10'S [POS-BFS] กล่องเขียว","ซื้อยกแพ็ค 3 กล่อง[3แผง]","ลดเพิ่มแพ็คละ 105 บาท","274.00 -/ กล่อง[3แผง]","ซื้อเลย","274.00.-/","กล่อง[3แผง]","ลดเหลือ 239.00 / กล่อง[3แผง]","ATORVASTATIN","",""
"https://www.cnypharmacy.com/product/7028","https://manager.cnypharmacy.com/uploads/product_photo/1744100078_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","7028","CHLOVAS-ZIS 10 3X10'S [POS-BFS] กล่องเขียว","ซื้อยกแพ็ค 3 กล่อง[3แผง]","ลดเพิ่มแพ็คละ 33 บาท","199.00 -/ กล่อง[3แผง]","ซื้อเลย","","","","ATORVASTATIN","199.00.-/","กล่อง[3แผง]"
"https://www.cnypharmacy.com/product/7027","https://manager.cnypharmacy.com/uploads/product_photo/1744100061_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","7027","CHLOVAS-ZIS 20 3X10'S [POS-BFS] กล่องชมพู","ซื้อยกแพ็ค 3 กล่อง[3แผง]","ลดเพิ่มแพ็คละ 150 บาท","93.00 -/ แผง [10 เม็ด]","ซื้อเลย","93.00.-/","แผง [10 เม็ด]","","ATORVASTATIN","279.00.-/","กล่อง[3แผง]"
"https://www.cnypharmacy.com/product/7041","https://manager.cnypharmacy.com/uploads/product_photo/1744168259_1.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","7041","CICOUGH KIDS SYRUP 60ML [MAC]","ซื้อ 2 ขวด[60ML] ขึ้นไป","ลดขวด[60ML] ละ 2.00 บาท","31.00 -/ ขวด[60ML]","ซื้อเลย","31.00.-/","ขวด[60ML]","ลดเหลือ 29.00 / ขวด[60ML]","CARBOCISTEINE 100MG/5ML","",""
"https://www.cnypharmacy.com/product/1473","https://manager.cnypharmacy.com/uploads/product_photo/1473.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","1473","CIFLOXIN 500MG 10'S [SIA] กล่องม่วง","ซื้อ 2 กล่อง[1แผง] ขึ้นไป","ลดกล่อง[1แผง] ละ 4.00 บาท","69.00 -/ กล่อง[1แผง]","ซื้อเลย","69.00.-/","กล่อง[1แผง]","ลดเหลือ 65.00 / กล่อง[1แผง]","CIPROFLOXACIN","",""
"https://www.cnypharmacy.com/product/5697","https://manager.cnypharmacy.com/uploads/product_photo/1738028150_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","5697","CISTEINE 500MG 10 CAPSULES [TNP-NEOTICA]","ซื้อ 2 แพ็ค[24กล่อง] ขึ้นไป","ลดแพ็ค[24กล่อง] ละ 5.00 บาท","41.00 -/ กล่อง[10เม็ด]","ซื้อเลย","41.00.-/","กล่อง[10เม็ด]","","CARBOCISTEINE","963.00.-/","แพ็ค[24กล่อง]"
"https://www.cnypharmacy.com/product/0117","https://manager.cnypharmacy.com/uploads/product_photo/0117.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","0117","CISTEINE SYRUB 60ML [TNP-NEOTICA] ฟ้า,สำหรับเด็ก","ซื้อ 2 โหล[12ขวด] ขึ้นไป","ลดโหล[12ขวด] ละ 6.00 บาท","34.00 -/ ขวด[60ML]","ซื้อเลย","34.00.-/","ขวด[60ML]","","CARBOCISTEINE","390.00.-/","โหล[12ขวด]"
"https://www.cnypharmacy.com/product/0116","https://manager.cnypharmacy.com/uploads/product_photo/0116.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","0116","CISTEINE SYRUB 60ML [TNP-NEOTICA] แดง,สำหรับผู้ใหญ่","ซื้อ 2 โหล[12ขวด] ขึ้นไป","ลดโหล[12ขวด] ละ 7.00 บาท","38.00 -/ ขวด[60ML]","ซื้อเลย","38.00.-/","ขวด[60ML]","","CARBOCISTEINE","439.00.-/","โหล[12ขวด]"
"https://www.cnypharmacy.com/product/6943","https://manager.cnypharmacy.com/uploads/product_photo/1741246695_1.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","6943","CLARICARE NASAY SPRAY 100ML [DKS-BAYER CONSUMER]","ซื้อ 2 ขวด[100ML] ขึ้นไป","ลดขวด[100ML] ละ 1.00 บาท","168.00 -/ ขวด[100ML]","ซื้อเลย","168.00.-/","ขวด[100ML]","ลดเหลือ 167.00 / ขวด[100ML]","","",""
"https://www.cnypharmacy.com/product/6542","https://manager.cnypharmacy.com/uploads/product_photo/1726112267_1.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","6542","CLARICLEAR NASAL SPRAY 15ML [DKS-BAYER CONSUMER]","ซื้อ 2 ขวด[15ML] ขึ้นไป","ลดขวด[15ML] ละ 1.00 บาท","126.00 -/ ขวด[15ML]","ซื้อเลย","126.00.-/","ขวด[15ML]","ลดเหลือ 125.00 / ขวด[15ML]","OXYMETAZOLINE HYDROCHLORIDE","",""
"https://www.cnypharmacy.com/product/3397","https://manager.cnypharmacy.com/uploads/product_photo/3397.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","3397","CLARITYNE 10MG 10'S [DKS-BAYER CONSUMER]","ซื้อ 1 กล่อง[10เม็ด] ขึ้นไป","ลดกล่อง[10เม็ด] ละ 2.00 บาท","130.00 -/ กล่อง[10เม็ด]","ซื้อเลย","130.00.-/","กล่อง[10เม็ด]","ลดเหลือ 128.00 / กล่อง[10เม็ด]","LORATADINE","",""
"https://www.cnypharmacy.com/product/3166","https://manager.cnypharmacy.com/uploads/product_photo/1667466909_1.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","3166","CLARITYNE 10MG 5'S [DKS-BAYER CONSUMER]","ซื้อ 6 กล่อง[1แผง] ขึ้นไป","ลดกล่อง[1แผง] ละ 1.00 บาท","58.00 -/ กล่อง[1แผง]","ซื้อเลย","58.00.-/","กล่อง[1แผง]","ลดเหลือ 57.00 / กล่อง[1แผง]","LORATADINE","",""
"https://www.cnypharmacy.com/product/4360","https://manager.cnypharmacy.com/uploads/product_photo/1682569166_1.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","4360","CLENA EX ANTI MELASMA 15G [BKD-02] #แพ็ค[12หลอด]","ซื้อยกแพ็ค 3 หลอด[15G]","ลดเพิ่มแพ็คละ 6 บาท","129.00 -/ หลอด[15G]","ซื้อเลย","129.00.-/","หลอด[15G]","ลดเหลือ 127.00 / หลอด[15G]","CROSSPOLYMER 98% + VITAMIN C 2%","",""
"https://www.cnypharmacy.com/product/4538","https://manager.cnypharmacy.com/uploads/product_photo/1759729530_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","4538","CLENASCAR ACNE CLEAR BODY SPRAY 50ML [BKD-02]","ซื้อยกแพ็ค 3 ขวด[50ML]","ลดเพิ่มแพ็คละ 15 บาท","81.00 -/ ขวด[50ML]","ซื้อเลย","81.00.-/","ขวด[50ML]","ลดเหลือ 76.00 / ขวด[50ML]","GENENCARE , ALOE VERA EXTRACT , ALLANTOIN , VITAMIN E","",""
"https://www.cnypharmacy.com/product/0349","https://manager.cnypharmacy.com/uploads/product_photo/1756715643_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","0349","CLENASCAR ACNE FACE WASH 50ML [BKD-02]","ซื้อยกแพ็ค 3 หลอด[50ML]","ลดเพิ่มแพ็คละ 12 บาท","67.00 -/ หลอด[50ML]","ซื้อเลย","67.00.-/","หลอด[50ML]","ลดเหลือ 63.00 / หลอด[50ML]","SLS + SLES + MINERAL OIL","",""
"https://www.cnypharmacy.com/product/0345","https://manager.cnypharmacy.com/uploads/product_photo/1757490428_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","0345","CLENASCAR ACNE SPOT GEL 7G [BKD-02] สีเขียว","ซื้อยกแพ็ค 3 หลอด[7G]","ลดเพิ่มแพ็คละ 6 บาท","65.00 -/ หลอด[7G]","ซื้อเลย","65.00.-/","หลอด[7G]","ลดเหลือ 63.00 / หลอด[7G]","PARABEN + ALCOHOL + FRAGRANCE","",""
"https://www.cnypharmacy.com/product/4362","https://manager.cnypharmacy.com/uploads/product_photo/1739781423_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","4362","CLENASCAR AURA CUSHION FOAM 50G [BKD-02]","ซื้อยกแพ็ค 3 หลอด[50G]","ลดเพิ่มแพ็คละ 9 บาท","54.00 -/ หลอด[50G]","ซื้อเลย","54.00.-/","หลอด[50G]","ลดเหลือ 51.00 / หลอด[50G]","","",""
"https://www.cnypharmacy.com/product/7312","https://manager.cnypharmacy.com/uploads/product_photo/1753345464_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","7312","CLENASCAR C GEL 15G [BKD-02] สีส้ม","ซื้อยกแพ็ค 3 หลอด[15G]","ลดเพิ่มแพ็คละ 45 บาท","283.00 -/ หลอด[15G]","ซื้อเลย","283.00.-/","หลอด[15G]","ลดเหลือ 268.00 / หลอด[15G]","CROSSPOLYMER 98% + VITAMIN C 2%","",""
"https://www.cnypharmacy.com/product/0346","https://manager.cnypharmacy.com/uploads/product_photo/1750487213_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","0346","CLENASCAR C GEL 7G [BKD-02] สีส้ม","ซื้อยกแพ็ค 3 หลอด[7G]","ลดเพิ่มแพ็คละ 24 บาท","142.00 -/ หลอด[7G]","ซื้อเลย","142.00.-/","หลอด[7G]","ลดเหลือ 134.00 / หลอด[7G]","CROSSPOLYMER 98% + VITAMIN C 2%","",""
"https://www.cnypharmacy.com/product/0347","https://manager.cnypharmacy.com/uploads/product_photo/1754279653_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","0347","CLENASCAR GEL 15G [BKD-02] สีน้ำเงิน","ซื้อยกแพ็ค 3 หลอด[15G]","ลดเพิ่มแพ็คละ 12 บาท","138.00 -/ หลอด[15G]","ซื้อเลย","138.00.-/","หลอด[15G]","ลดเหลือ 134.00 / หลอด[15G]","ALLIUM CEPA 12% + CENTELLA ASIATICA EXTRACT 7% + PAPER MULLBERY EXTRACT 0.2% + ALLANTOIN 0.4% + VITAMIN E 0.2%","",""
"https://www.cnypharmacy.com/product/0348","https://manager.cnypharmacy.com/uploads/product_photo/1754279661_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","0348","CLENASCAR GEL 7G [BKD-02] สีน้ำเงิน","ซื้อยกแพ็ค 3 หลอด[7G]","ลดเพิ่มแพ็คละ 3 บาท","68.00 -/ หลอด[7G]","ซื้อเลย","68.00.-/","หลอด[7G]","ลดเหลือ 67.00 / หลอด[7G]","ALLIUM CEPA 12% + CENTELLA ASIATICA EXTRACT 7% + PAPER MULLBERY EXTRACT 0.2% + ALLANTOIN 0.4% + VITAMIN E 0.2%","",""
"https://www.cnypharmacy.com/product/4854","https://manager.cnypharmacy.com/uploads/product_photo/1739852115_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","4854","CLENASCAR SENSICARE CREAM 20G [BKD-02]","ซื้อยกแพ็ค 3 หลอด[20G]","ลดเพิ่มแพ็คละ 21 บาท","134.00 -/ หลอด[20G]","ซื้อเลย","134.00.-/","หลอด[20G]","ลดเหลือ 127.00 / หลอด[20G]","DEXPANTHENOL","",""
"https://www.cnypharmacy.com/product/6905","https://manager.cnypharmacy.com/uploads/product_photo/1740042320_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","6905","CLENINE ANTIPRURITIC HERBAL CREAM 15G [BKD-01]","ซื้อยกแพ็ค 3 หลอด[15G]","ลดเพิ่มแพ็คละ 15 บาท","77.00 -/ หลอด[15G]","ซื้อเลย","77.00.-/","หลอด[15G]","ลดเหลือ 72.00 / หลอด[15G]","TURMERIC EXTRACT LIQUID","",""
"https://www.cnypharmacy.com/product/6975","https://manager.cnypharmacy.com/uploads/product_photo/1750061659_1.png","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","6975","CLENINE ANTIPRURITIC HERBAL CREAM 5G [BKD-01]","ซื้อยกแพ็ค 3 หลอด [5G]","ลดเพิ่มแพ็คละ 9 บาท","42.00 -/ หลอด [5G]","ซื้อเลย","42.00.-/","หลอด [5G]","ลดเหลือ 39.00 / หลอด [5G]","TURMERIC EXTRACT LIQUID","",""
"https://www.cnypharmacy.com/product/3573","https://manager.cnypharmacy.com/uploads/product_photo/3573.jpg","ขั้นต่ำ 0 ชิ้น","จำกัด 0 ชิ้น","SPECIAL OFFER","เริ่ม 01-03-2026","ถึง 31-03-2026","รหัสสินค้า","3573","CARBOCYS 50X10'S [TMA-OTC1]","ซื้อยกแพ็ค 3 กล่อง[50แผง]","ลดเพิ่มแพ็คละ 24 บาท","483.00 -/ กล่อง[50แผง]","ซื้อเลย","483.00.-/","กล่อง[50แผง]","ลดเหลือ 475.00 / กล่อง[50แผง]","CARBOCISTEINE","",""
